id,fg_did,biz_name,street1,city,state,zipcode
666503,7605375950,ADT,401 S J St,Imperial,CA,92251
666501,7012038366,ADT,101 1st Ave E,Williston,ND,58801
666497,5034627954,ADT,16127 SE Sunnyside Rd,Happy Valley,OR,97015
666499,7402815179,ADT,1573 Columbus Ave,Washington Court House,OH,43160
666495,3172796019,ADT,201 S 1st St,Zionsville,IN,46077
666493,8434080192,ADT,2200 Baxter St,Cayce,SC,29033
666489,5072182531,ADT,365 W Main St,Marshall,MN,56258
666485,6092566034,ADT,201 E Beach Ave,Brigantine,NJ,8203
666487,7082953013,ADT,3912 147th St,Midlothian,IL,60445
666483,9122314093,ADT,1401 E King Ave,Kingsland,GA,31548
666479,2818099778,ADT,186 S Main St,Lockhart,TX,78644
666477,9103659963,ADT,119 W Massachusetts Ave,Southern Pines,NC,28387
666475,3862062951,ADT,351 Ridge Blvd,South Daytona,FL,32119
666473,4692380948,ADT,200 S Main St,Borger,TX,79007
666471,2052277924,ADT,1272 Main St,Gardendale,AL,35071
666467,4123261926,ADT,887 5th Ave,New Kensington,PA,15068
666469,2013350764,ADT,192 Island Rd,Mahwah,NJ,7430
666465,4093730523,ADT,101 N Washington St,Beeville,TX,78102
666461,5412006614,ADT,1723 N Portland St,La Grande,OR,97850
666463,7402028012,ADT,23607 Walnut St,Circleville,OH,43113
666457,7402028009,ADT,1038 E Broad St,Pataskala,OH,43062
666459,6013911986,ADT,101 West Avenue S,McComb,MS,39648
666455,2602254978,ADT,1217 Lincoln Hwy E,New Haven,IN,46774
666451,2183166015,ADT,212 S 7th St,Brainerd,MN,56401
666453,9373870287,ADT,403 National Rd,Englewood,OH,45322
666449,6305700253,ADT,823 Burlington Ave,Western Springs,IL,60558
666447,9192467792,ADT,200 State Road 1637,Morrisville,NC,27560
666445,2192288189,ADT,159 S Calumet Rd,Chesterton,IN,46304
666441,5735440158,ADT,100 W 5th St,Fulton,MO,65251
666439,4172045389,ADT,206 N Main Ave,Republic,MO,65738
666435,4402263182,ADT,30011 Lakeshore Blvd,Willowick,OH,44095
666437,8122264604,ADT,253 Ohio River Scenic Byway,Madison,IN,47250
666433,5592100227,ADT,15156 W Whitesbridge Ave,Kerman,CA,93630
666431,5734162831,ADT,150 W Main St,Jackson,MO,63755
666427,3522690154,ADT,353 Florida 500,Tavares,FL,32778
666429,6028991629,ADT,845 N 11 Mile Corner Rd,Eloy,AZ,85131
666425,9373146006,ADT,3700 Watertower Ln,West Carrollton,OH,45449
666421,3143804168,ADT,10854 St Charles Rock Rd,St Ann,MO,63074
666423,7066041758,ADT,402 Broad St,Cusseta,GA,31805
666419,3093656455,ADT,300 E Main St,Streator,IL,61364
666415,6052207115,ADT,446 W 4th St,Yankton,SD,57078
666417,4022601523,ADT,45 S 7th St,Beatrice,NE,68310
659183,7404736961,ADT,954 Pike St,Marietta,OH,45750
659181,3172193784,ADT,402 Main St,Beech Grove,IN,46107
659179,4172335773,ADT,800 Hwy 66,Lebanon,MO,65536
659177,7156291054,ADT,125 N Main St,River Falls,WI,54022
659175,8632151992,ADT,548 Havendale Blvd,Auburndale,FL,33823
659171,5153031584,ADT,112 E Salem Ave,Indianola,IA,50125
659173,7708573126,ADT,5143 N Henry Blvd,Stockbridge,GA,30281
659169,9033073504,ADT,224 S Main St,Jacksonville,TX,75766
659167,6362662046,ADT,2 W 3rd St,Washington,MO,63090
659165,2312561542,ADT,201 E Front St,Traverse City,MI,49684
659163,5702450472,ADT,783 N Centre St,Pottsville,PA,17901
659159,9542414688,ADT,3300 U.S. 441,West Park,FL,33023
659155,2092269131,ADT,1129 W Main St,Ripon,CA,95366
659157,5053733548,ADT,1851 New Mexico 273,Sunland Park,NM,88063
659153,8133275954,ADT,764 Florida 60,Lake Wales,FL,33853
659149,3343160273,ADT,152 E Barbour St,Eufaula,AL,36027
659151,3302378048,ADT,9445 Cleveland - East Liverpool Rd,Streetsboro,OH,44241
659147,9083452214,ADT,101 Heckman St,Phillipsburg,NJ,8865
659145,3362616964,ADT,201 W Pine St,Graham,NC,27253
659141,2762262472,ADT,17 E Church St,Martinsville,VA,24112
659143,2173600297,ADT,401 Broadway St,Lincoln,IL,62656
659139,3093409438,ADT,1 W Elm St,Canton,IL,61520
659137,3302377988,ADT,52 W Garfield Rd,Aurora,OH,44202
659135,6612217002,ADT,8144 California City Blvd,California City,CA,93505
659131,8312635737,ADT,1146 California 68,Pacific Grove,CA,93950
659133,8452024023,ADT,377 Main St,Beacon,NY,12508
659129,9402153002,ADT,301 22nd St,Canyon,TX,79015
659125,5402274857,ADT,42 S Royal Ave,Front Royal,VA,22630
659127,4403458926,ADT,27201 W Oviatt Rd,Bay Village,OH,44140
659123,3143804159,ADT,8780 Jennings Station Rd,Jennings,MO,63136
659121,7012531005,ADT,200 2nd St NW,Jamestown,ND,58401
659117,8502524068,ADT,15022 Front Beach Rd,Panama City Beach,FL,32413
659119,2052162838,ADT,4682 Hwy 17,Helena,AL,35080
659113,6622606784,ADT,1200 Fairground Rd,Grenada,MS,38901
659115,2012796288,ADT,32 Washington St,Tenafly,NJ,7670
659111,4432905031,ADT,78 N Washington St,Easton,MD,21601
659109,5303797220,ADT,1841 Oroville Dam Blvd E,Oroville,CA,95966
659105,2012796287,ADT,56 Exton Ave,North Arlington,NJ,7031
659103,3342456402,ADT,100 S Union Ave,Ozark,AL,36360
659099,7028484699,ADT,567 Hotel Plaza,Boulder City,NV,89005
659101,9203062002,ADT,301 E St Joseph St,Allouez,WI,54301
659097,6072313946,ADT,123 Main St,Johnson City,NY,13790
659095,6052318298,ADT,100 S Rowley St,Mitchell,SD,57301
659091,7242968819,ADT,667 Philadelphia St,Indiana,PA,15701
659093,7242968821,ADT,2 W Chestnut St,Washington,PA,15301
659089,6093851398,ADT,701 13th St,Ocean City,NJ,8226
659087,9122315649,ADT,501 Pendleton St,Waycross,GA,31501
659085,3182668950,ADT,622 U.S. 165 Business,Pineville,LA,71360
659083,3082174520,ADT,1800 Avenue A,Scottsbluff,NE,69361
595621,9252317613,ADT,,Pittsburg,CA,
595619,3182779056,ADT,,Bossier City,LA,
595617,2532528504,ADT,,Tacoma,WA,
595615,3182322513,ADT,,Natchitoches,LA,
595613,7602845173,ADT,,Encinitas,CA,
595611,9032210390,ADT,,Longview,TX,
595609,9492899917,ADT,,Irvine,CA,
595607,9093219052,ADT,,La Verne,CA,
595605,6362248983,ADT,,Ballwin,MO,
595603,4433172009,ADT,,Owings Mills,MD,
595601,8622037560,ADT,,Wayne,NJ,
595599,4085601595,ADT,,Sunnyvale,CA,
595595,8652974773,ADT,1017 Summerfield Drive,Maryville,TN,37801
595597,3043628498,ADT,210 Virginia Street West,Charleston,WV,25302
595593,9202734890,ADT,1302 Wisconsin 125,Appleton,WI,54914
595591,2035491556,ADT,115 West Main Street,Waterbury,CT,6702
595585,6027263843,ADT,3821 North Scottsdale Road,Scottsdale,AZ,85251
595583,2163526305,ADT,510 West Saint Clair Avenue,Cleveland,OH,44113
595581,7572966403,ADT,4410 East Claiborne Square,Hampton,VA,23666
595579,4122755021,ADT,2858 Banksville Road,Pittsburgh,PA,15216
595577,6193637398,ADT,802 5th Avenue,San Diego,CA,92101
595575,3365539972,ADT,398 East Washington Street,Greensboro,NC,27401
595573,8506100360,ADT,214 South Bronough Street,Tallahassee,FL,32301
595571,8636927003,ADT,104 North Ridgewood Drive,Sebring,FL,33870
595569,9042096894,ADT,10550 Deerwood Park Boulevard,Jacksonville,FL,32256
595567,9042096746,ADT,8940 Western Way,Jacksonville,FL,32256
595565,2092488516,ADT,1700 Standiford Avenue,Modesto,CA,95356
595563,8174057243,ADT,1300 Forum Way South,Fort Worth,TX,76140
595561,6012838523,ADT,824 South State Street,Jackson,MS,39201
595559,4792356412,ADT,2733 North McConnell Avenue,Fayetteville,AR,72704
595557,5614249873,ADT,3154 Quantum Lakes Drive,Boynton Beach,FL,33426
595555,7864103014,ADT,3650 Northwest 82nd Avenue,Miami,FL,33166
595553,5022094753,ADT,502 South 4th Street,Louisville,KY,40202
595551,9548378567,ADT,9499 Sheridan Street,Pembroke Pines,FL,33024
595549,4242066342,ADT,14240 Hawthorne Boulevard,Hawthorne,CA,90250
595547,6612686057,ADT,600-672 California 138,Palmdale,CA,93550
595545,7273303852,ADT,1224 7th south,Safety Harbor,FL,34695
595543,3132797114,ADT,14291 Gratiot Avenue,Detroit,MI,48205
595539,4842902000,ADT,8110 West Chester Pike,Upper Darby,PA,19082
595535,3232103985,ADT,1527 West Cameron Avenue,West Covina,CA,91790
595537,2052277931,ADT,3216 4th Avenue South,Birmingham,AL,35222
595533,2027926307,ADT,721 Elmont Road,Elmont,NY,11003
595531,5713365024,ADT,12742 Darby Brook Court,Woodbridge,VA,22192
595527,2402452037,ADT,4361 Willow Lane,Chevy Chase,MD,20815
595525,2027653168,ADT,1101 Pennsylvania Avenue Northwest,Washington,DC,20004
595521,7323876039,ADT,55 U.S. 9,Englishtown,NJ,7726
595523,3146960379,ADT,7730 Carondelet Avenue #106,St. Louis,MO,63105
595519,2242164743,ADT,Spring Hill Ring Road,West Dundee,IL,60118
595517,7072432025,ADT,414 Georgia Street,Vallejo,CA,94590
595515,7062560479,ADT,1135 Agerton Lane,Augusta,GA,30909
595513,2092488482,ADT,3439 Whispering Creek Circle,Stockton,CA,95219
595511,8652683263,ADT,5400 Harris Street,Knoxville,TN,37921
595509,9252035762,ADT,1485 Civic Court,Concord,CA,94520
595507,4024130957,ADT,1028 G Street,Lincoln,NE,68508
595505,5155287491,ADT,1107 East University Avenue,Des Moines,IA,50316
595503,3192377019,ADT,11 Wilson Avenue Drive Southwest,Cedar Rapids,IA,52404
452577,9566217728,ADT,,Brownsville,TX,
452575,9085337439,ADT,,Phillipsburg,NJ,8865
452571,8155273686,ADT,,DuPage County,IL,
452567,3022312707,ADT,,Dover,DE,
452565,5717322956,ADT,,Arlington,VA,
452563,8058566036,ADT,,San Diego County,CA,
452561,6268003261,ADT,,Glendora,CA,
452559,5017121045,ADT,,Fayetteville,AR,
452553,8064194019,ADT,5027 Frankford Ave,Lubbock,TX,79424
452551,9728657424,ADT,1204 Plattner St,Grand Prairie,TX,75050
452549,9793536820,ADT,3729 E 29th St,Bryan,TX,77802
452547,8329821402,ADT,340 North Sam Houston Pkwy E a299,Houston,TX,77060
452545,8179458924,ADT,3809 Shaver St,Pasadena,TX,77504
452541,8436190162,ADT,70 Sycamore Ave,Charleston,SC,29407
452539,8037019249,ADT,1222 Ben Sawyer Blvd,Mt Peasant,SC,29464
452535,9712542978,ADT,200 SW Market St,Portland,OR,97201
452533,4058966972,ADT,211 Robert S Kerr Ave,Oklahoma City,OK,73102
452531,3047214813,ADT,1134 U.S. 60 Alt,Charleston,WV,25302
452529,2027926120,ADT,321 Milton Blvd,Newton Falls,OH,44444
452527,4409965236,ADT,1862 Snow Rd,Parma,OH,44134
452519,9734594387,ADT,19 Schoolhouse Rd,Franklin Township,NJ,8873
452521,5755782599,ADT,316 County Road 13,Roswell,NM,88203
452517,2027799732,ADT,9 Central Ave,Red Bank,NJ,7701
452515,7323853031,ADT,4180 U.S. 1,Monmouth Junction,NJ,8852
452507,9897022067,ADT,110 E Allegan St,Lansing,MI,48933
452505,2075124209,ADT,U.S. 1,Scarborough,ME,4074
452503,7175371318,ADT,3040 Industry Dr,Lancaster,PA,17603
452499,7854225554,ADT,214 SE 8th Ave,Topeka,KS,66612
452497,2192288192,ADT,725 Madison St,Gary,IN,46402
452495,8472216032,ADT,8520 Fernald Ave,Morton Grove,IL,60053
452493,8645013082,ADT,100 W Whitner St,Anderson,SC,29624
452491,9044792776,ADT,2291 Ringling Blvd,Sarasota,FL,34237
452489,7542205542,ADT,2061 NE 2nd St,Deerfield Beach,FL,33441
452487,9546236275,ADT,3315 SW 13th Ave,Fort Lauderdale,FL,33315
452485,7274717429,ADT,193 1st Ave N,St Petersburg,FL,33701
452483,7039827429,ADT,3141 10th St N,Arlington,VA,22201
452481,8452456088,ADT,35 Main St,Yonkers,NY,10701
452479,2039397328,ADT,1068 Chapel St,New Haven,CT,6511
452477,4089153577,ADT,7986 Miller Ave,Gilroy,CA,95020
452475,8057624969,ADT,601 Rowland Ave,Camarillo,CA,93010
452473,8057197038,ADT,2385 Townsgate Rd,Thousand Oaks,CA,91361
452471,7472335562,ADT,1708,Glendale,CA,
452469,9519774446,ADT,2086 Hwy 74,Hemet,CA,92545
452467,9093613075,ADT,34907 Yucaipa Blvd,Yucaipa,CA,92399
452465,5599002878,ADT,105 W Florinda St,Hanford,CA,93230
452463,4807258743,ADT,2043 S Colt Dr,Gilbert,AZ,85295
452461,4807258716,ADT,2150 E Germann Rd #1,Chandler,AZ,85286
452459,6235002534,ADT,10584 N 72nd Ave,Peoria,AZ,85345
452455,4803768154,ADT,3927 N Brown Ave,Scottsdale,AZ,85251
452453,9014437278,ADT,1711 U.S. 70,Memphis,TN,38104
452451,9727526209,ADT,701 S Glenbrook Dr,Garland,TX,75040
452449,9726946014,ADT,142 E Centerville Rd,Garland,TX,75041
246971,7149784376,ADT,,Anaheim,CA,
246969,7075273457,ADT,,Santa Rosa,CA,95404
246967,9254754295,ADT,,Contra Costa County,CA,
246965,9407992489,ADT,,Decatur,TX,76234
246963,2056057968,ADT,,Birmingham,AL,35216
246961,8014412896,ADT,,Bountiful,UT,
246959,8325294017,ADT,,Dallas County,TX,
246957,4232890943,ADT,,Knox County,TN,
246955,5036766712,ADT,,Portland,OR,
246953,6147790371,ADT,,Columbus,OH,43204
246951,9373407007,ADT,,South Zanesville,OH,
246947,5088376992,ADT,,Leominster,MA,
246949,7346559105,ADT,,Wayne County,MI,
246945,7088132551,ADT,,Cook County,IL,
246943,7088132547,ADT,,Cook County,IL,
246941,2176155035,ADT,,Decatur,IL,62521
246939,4432191798,ADT,,Anne Arundel County,MD,
246937,4109461731,ADT,,Anne Arundel County,MD,
246933,4014121886,ADT,,Newport County,RI,
246935,4432191761,ADT,,Parkville,MD,
246931,4135535518,ADT,,Westfield,MA,
246929,9708187963,ADT,,Greeley,CO,80634
246927,9708002075,ADT,,Larimer County,CO,
246923,7609708049,ADT,77711 Flora Rd,Palm Desert,CA,92211
246921,5624695234,ADT,444 W Ocean Blvd,Long Beach,CA,90802
246917,4156609249,ADT,155 Fell St,San Francisco,CA,94102
246913,4794399644,ADT,2733 N McConnell Ave,Washington County,AR,72704
246911,2147856638,ADT,5339 Alpha Rd,Dallas,TX,75240
246909,9724743916,ADT,6311 Riverside Dr,Irving,TX,75039
246907,2053321465,ADT,1206 1st St N,Alabaster,AL,35007
246905,8013354822,ADT,8739 Sandy Pkwy,Sandy,UT,84070
246903,2624780305,ADT,2666 Mayfield Way,Richfield,WI,53076
246901,8323915605,ADT,16503 Cairngorm Dr,Houston,TX,77084
246899,6054960416,ADT,540 Deadwood Ave N,Rapid City,SD,57702
246897,8282783679,ADT,208 N Caldwell St #444,Charlotte,NC,28202
246895,9853262963,ADT,2270 7th St #1,Mandeville,LA,70471
246893,3122524936,ADT,104 S Michigan Ave,Chicago,IL,60603
246889,9542414864,ADT,3371 Executive Way,Miramar,FL,33025
246887,4079653165,ADT,6830 Shadowridge Dr,Orlando,FL,32812
246885,8135137453,ADT,711 S Howard Ave,Tampa,FL,33606
246883,4103173109,ADT,111 S Calvert St,Baltimore,MD,21202
246881,5168283546,ADT,50 Republic Rd,Melville,NY,11747
246879,8053086953,ADT,759 Ward Dr,Santa Barbara,CA,93111
246877,7606250380,ADT,1507 E Valley Pkwy,Escondido,CA,92027
246873,9493359568,ADT,3350 Warner Ave,Irvine,CA,92606
246871,2134780640,ADT,4250 Barranca Pkwy,Irvine,CA,92604
246869,8184353549,ADT,5654 Medeabrook Pl,Agoura Hills,CA,91301
83719,4252742082,ADT,,Bothell,WA,
83723,9205696782,ADT,631 South Lake Street,Neenah,WI,
83717,5404169317,ADT,,Montgomery County,VA,
83721,4254066441,ADT,,King County,WA,
83725,9209645498,ADT,,Winnebago County,WI,
83715,9562908021,ADT,,Cameron County,TX,
83709,6157247631,ADT,,Williamson County,TN,
83713,2816774769,ADT,,Houston,TX,
83711,6157247645,ADT,,Williamson County,TN,
83701,4403946481,ADT,,Lake County,OH,
83705,7245036007,ADT,,Greensburg,PA,
83699,4403778136,ADT,,Lorain County,OH,
83703,6145220508,ADT,,Franklin County,OH,
83707,8437889773,ADT,,Charleston,SC,
83691,6169652339,ADT,,New York,NY,
83695,7324443652,ADT,,Ocean County,NJ,
83693,7323876045,ADT,,Monroe Township,NJ,
83697,7029016415,ADT,,Las Vegas,NV,
83683,9199517908,ADT,,Sanford,NC,
83687,8024780251,ADT,,Rutland County,VT,
83681,2525256935,ADT,,Wilson,NC,
83685,8437879927,ADT,,Florence,SC,
83689,7323775396,ADT,,Ocean County,NJ,
83673,6126435239,ADT,,Scott County,MN,
83671,6126435138,ADT,,Andover,MN,
83669,3136839552,ADT,,Wayne County,MI,
83663,5403696235,ADT,,Spotsylvania County,VA,
83667,7344047045,ADT,,Wayne County,MI,
83661,6172497183,ADT,,Norfolk County,MA,
83665,6169281617,ADT,,Ottawa County,MI,
83659,9139379939,ADT,,Leavenworth County,KS,
83645,4049903764,ADT,,Fulton County,GA,
83643,3213327172,ADT,,Osceola County,FL,
83647,6788197169,ADT,,Stockbridge,GA,
83641,8503927892,ADT,,Leon County,FL,
83635,2025913262,ADT,,District of Columbia,DC,
83631,3107752484,ADT,,Long Beach,CA,
83633,6193715731,ADT,,San Diego,CA,
83621,8503280483,ADT,75 N Woodward Ave,Tallahassee,FL,32313
83609,4084597875,ADT,1580 Oakland Rd c209,San Jose,CA,95131
83613,9093452045,ADT,985 W Kendall Dr,San Bernardino,CA,92407
83611,9165601690,ADT,9616 Micron Ave #710,Sacramento,CA,95827
83615,7609705576,ADT,14689 Valley Center Drive,Victorville,CA,92395
83605,5108582069,ADT,1241 Quarry Ln #100,Pleasanton,CA,94566
83603,4084597874,ADT,2880 Zanker Rd,San Jose,CA,95134
83607,4152316102,ADT,2443 Fillmore St,San Francisco,CA,94115
83601,9724417004,ADT,506 Via Corona,Mesquite,TX,75150
83599,9724266908,ADT,3824 Cedar Springs Rd,Dallas,TX,75219
83597,9723257192,ADT,8880 Esters Blvd,Irving,TX,75063
80499,2015498725,ADT,,JERSEY CITY,NJ,
80503,8035660727,ADT,,Lexington,SC,
80507,3049865709,ADT,,Mercer County,WV,
80501,3049335566,ADT,,Weirton,WV,
80505,2107180639,ADT,,San Antonio,TX,78240
80493,8285498558,ADT,,Hendersonville,NC,28792
80497,3368376759,ADT,,Winston-Salem,NC,27101
80491,7049677920,ADT,,Mecklenburg County,NC,
80495,7049945330,ADT,,Davidson County,NC,
80489,4062030962,ADT,410 West Franklin Street,Missoula,Mt,59801
80479,6037179628,ADT,,Hillsborough County,NH,
80483,5179945513,ADT,,Jackson County,MI,
80487,4062030940,ADT,,Helena,Mt,59601
80471,2194400508,ADT,,Michigan City,IN,
80475,5044103918,ADT,,New Orleans,LA,70131
80469,3025977814,ADT,,New Castle County,DE,
80473,3047214805,ADT,,Cabell County,WV,
80477,7748085012,ADT,,Plymouth,MA,
80467,3025977806,ADT,,Laurel,DE,
80461,2039072589,ADT,,Trumbull,CT,
80465,3025266003,ADT,,Lewes,DE,
80459,2039072587,ADT,,New Haven,CT,
80463,2408334997,ADT,,Montgomery County,MD,
80453,7753640580,ADT,,Sparks,NV,89431
80451,5203382680,ADT,,Mesa,AZ,
80455,7203601672,ADT,,Littleton,CO,80120
80447,8014412237,ADT,,Weber County,UT,
80449,2058209957,ADT,,Tuscaloosa County,AL,
80439,2342941019,ADT,3575 Forest Lake Dr,Uniontown,OH,44685
80437,7329177753,ADT,74 U.S. 9,Marlboro Township,NJ,7746
80441,8434381064,ADT,205 St James Ave,Goose Creek,SC,29445
80435,4016280502,ADT,33 Sandy Bottom Rd,Coventry,RI,2816
80429,2039072585,ADT,50 Broad St,Milford,CT,6460
80433,2709724701,ADT,116 Metcalfe Dr,Hopkinsville,KY,42240
80431,8034897972,ADT,1009 U.S. 78,Aiken,SC,29801
80421,4806469387,ADT,10835 N 25th Ave #255,Phoenix,AZ,85029
80425,3238798073,ADT,13069 Victory Blvd,North Hollywood,CA,91606
80427,7752765303,ADT,200 S Virginia St,Reno,NV,89501
80419,4236659723,ADT,3200 N Hawthorne St,Chattanooga,TN,37406
73809,3602847206,ADT,,Marysville,WA,98270
73805,8173306188,ADT,,Weatherford,TX,76086
73803,9722157825,ADT,,Duncanville,TX,75116
73797,2164466019,ADT,,Lakewood,OH,44107
73795,2164388022,ADT,,Cleveland,OH,44109
73793,5752196993,ADT,,Alamogordo,NM,88310
73787,6605304756,ADT,,Sedalia,MO,65301
73785,6605302665,ADT,,Moberly,MO,65270
73783,3137578542,ADT,,Detroit,MI,48204
73781,6172199213,ADT,,Cambridge,MA,2139
73777,6204328815,ADT,,Garden City,KS,67846
73775,7852895607,ADT,,Salina,KS,67401
73773,6204328812,ADT,,Dodge City,KS,67801
73771,6204129308,ADT,,Emporia,KS,66801
73763,2175956187,ADT,,Decatur,IL,62521
73761,2174082918,ADT,,Decatur,IL,62521
73759,2173963553,ADT,,Danville,IL,61832
73757,2173600298,ADT,,Quincy,IL,62301
73755,6605302645,ADT,,Kirksville,MO,63501
73753,3056848248,ADT,,Miami,FL,33165
73751,4072695349,ADT,,Orlando,FL,32804
73747,9542414681,ADT,,Pembroke Pines,FL,
73745,4012231419,ADT,,Providence County,RI,
73743,7142527571,ADT,,Orange,CA,92867
73741,9012354598,ADT,,Bartlett,TN,38133
73739,4352141034,ADT,290 N University Ave #203,Provo,UT,84601
73737,9722157764,ADT,600 West Belt Line Road,Cedar Hill,TX,75104
73735,8172032286,ADT,5724 Forest Bend Drive,Arlington,TX,76017
73733,9562908017,ADT,121 South 12th Avenue,Edinburg,TX,78539
73729,2819035082,ADT,12620 Fm 1960 Rd W,"suite A4-165,Houston",TX,
73727,2107180557,ADT,13114 Nacogdoches Road,San Antonio,TX,78233
73723,8433919949,ADT,4467 South Carolina 642,North Charleston,SC,29405
73721,5412132526,ADT,820 Northwest Wall Street,Bend,OR,97701
73719,6146298938,ADT,1819 O'brien Road,Columbus,OH,43228
73715,9734533554,ADT,135 Seneca Lake Road,Sparta Township,Ne,7871
73713,3362616968,ADT,780 North Martin Luther King Junior Drive,Winston-Salem,NC,27101
73711,4232890926,ADT,415 West Walnut Street,Johnson City,TN,37604
73709,5174653008,ADT,2175 Association Drive #100,Okemos,MI,48864
73705,6072163025,ADT,1 Winners Circle,Albany,NY,12205
73703,6202421656,ADT,321 North Main Street,Hutchinson,KS,67501
73701,6202421651,ADT,North Locust Street,Pittsburg,KS,66762
73699,5132838672,ADT,4600 Wesley Avenue,Cincinnati,OH,45212
73697,3126048915,ADT,53 West Jackson Boulevard,Chicago,IL,60604
73695,2172844200,ADT,251 East Decatur Street,Decatur,IL,62521
73693,2172675253,ADT,552 South Church Street,Decatur,IL,62522
73691,2172474335,ADT,4414 Ironwood Ln,Urbana,IL,61801
73689,2172150741,ADT,222 South 6th Street,Springfield,IL,62701
73687,3343160520,ADT,885 Franklin Rd SE #310,Marietta,GA,30067
73685,7705044013,ADT,885 Franklin Road Southeast,Marietta,GA,30067
73683,7703026096,ADT,5300 Oakbrook Parkway,Norcross,GA,30093
73673,8132522381,ADT,3404 Heards Ferry Drive,Tampa,FL,33618
73669,4432143032,ADT,601 East Fayette Street,Baltimore,MD,21202
73667,8604510504,ADT,146 Columbus Boulevard,New Britain,CT,6051
73665,8583861720,ADT,600 West Broadway #700,San Diego,CA,92101
73663,2132933403,ADT,5042 Wilshire Blvd,Los Angeles,CA,90036
73659,7142527530,ADT,5495 Ball Road,Cypress,CA,90630
73657,2132933367,ADT,200 North Spring Street,Los Angeles,CA,90012
73653,5106626033,ADT,1255 Treat Boulevard #160,Walnut Creek,CA,94597
73651,5104789990,ADT,1426 Carlson Boulevard,Richmond,CA,94804
73649,4804990259,ADT,2730 W Agua Fria Fwy #204,Phoenix,AZ,85027
73645,4792028837,ADT,2733 North McConnell Avenue,Washington County,AR,72704
73643,9722157048,ADT,1114 West Main Street,Irving,TX,75006
73641,4352016522,ADT,733 Shadow Wood Dr,Murray,UT,84123
64385,9105619978,ADT,,Wilmington,NC,28401
64383,8312049483,ADT,,Salinas,CA,93901
64379,6266995542,ADT,,Los Angeles County,CA,
64375,5108582108,ADT,,Castro Valley,CA,94546
64373,5203382407,ADT,,Sahuarita,AZ,85629
64371,4142396256,ADT,302 East Wells Street,Milwaukee,WI,53202
