id,fg_did,Business_Name,street1,city,state,zipcode
497955,5807064490,High speed Internet at Time Warner,200-232 South Pennsylvania Avenue,Mangum,OK,73554
497949,8437889947,Time Warner Cable,,Marion,SC,
497947,8437889838,Time Warner Cable,,Marion,SC,29571
497943,6627361608,Time Warner,,Louisville,MS,39339
497941,5186894057,Time Warner cable,,Albany,NY,
497939,3187759468,TV Internet combos at Time Warner,700-798 Sabine Street,Many,LA,71449
497937,3187171097,Time Warner of Winnfield,201-299 South Jones Street,Winnfield,LA,71483
497935,6019902983,Time Warner of Woodville,,Woodville,MS,39669
497931,3373974627,Time Warner,,Leesville,LA,71446
497929,8168951545,Time Warner,114 East Kansas Street,Liberty,MO,64068
497927,8168951482,Time Warner Cable,,Platte City,MO,64079
497925,8595385659,No Cancellation Fee at Time Warner,,Edgewood,KY,
497923,7652058011,High speed Internet at Time Warner,217 West Sycamore Street,Kokomo,IN,46902
497921,6364875602,Triple Plays Deals at Time Warner,,St Charles,MO,63301
497917,9518007059,Affordable Cable Service at Time Warner,,Moreno Valley,CA,
497915,5626848416,No Cancellation Fee at Time Warner,,Long Beach,CA,
497913,4797633691,Time Warner Cable,,Fort Smith,AR,72901
497911,3185147966,Time Warner Cable,,Homer,LA,71040
497909,6788546973,Time Warner Cable,,Newnan,GA,30263
497907,2564569964,Time Warner Talladaga,,Talladega,AL,35160
497905,2563156500,Time Warner of Gadsden,,Gadsden,AL,35907
497903,2053127952,Time Warner of Clanton,500-598 1st Avenue North,Clanton,AL,35045
497901,8063917002,Time Warner of Lubbock,,Lubbock,TX,79401
497897,5129313654,Time Warner Bastrop,1011 Chestnut Street,Bastrop,TX,78602
497899,4095719547,Time Warner cable company,,Galveston,TX,77550
497895,8063197994,Time Warner cable company,,Amarillo,TX,79109
497893,8437879973,Time Warner cable,,Scranton,SC,
497889,8127209298,Triple Plays Deals at Time Warner,901 Wabash Ave,Terre Haute,IN,47807
497887,9144376714,TV Internet combos at Time Warner,2778 New York 52,Liberty,NY,12754
497881,5098787214,Time Warner cable company,421 NE Stadium Way,Pullman,WA,99163
497877,5186872372,Time Warner cable company,42 Champlain St,Rouses Point,NY,12979
497875,3157137513,Time Warner Cable,1000 Firehouse Rd,Utica,NY,13502
497871,8144067393,High speed Internet at Time Warner,Millcreek Square,Erie,PA,16509
497865,3155143518,TV Internet combos at Time Warner,32 Owasco St,Auburn,NY,13021
497861,3153202059,High speed Internet at Time Warner,5015 Campuswood Dr #2,East Syracuse,NY,13057
497855,6786926785,Affordable Cable Service at Time Warner,3 Piedmont Ave NE,Atlanta,GA,30305
497851,4048005830,High speed Internet at Time Warner,190 Marietta St NW,Atlanta,GA,30303
497847,9044792979,TV Internet combos at Time Warner,200 W Forsyth St #1010,Jacksonville,FL,32202
497845,6074849726,Time Warner cable company,123 Corporate Dr,Oneonta,NY,13820
497837,6074849721,Time Warner cable company,224 Tompkins St,Cortland,NY,13045
497835,8622671193,Time Warner cable company,343 Totowa Ave,Paterson,NJ,7502
497827,3478461361,Time Warner of New York,27-34 21st St,New York,NY,11102
497823,3477785974,Time Warner of Brooklyn,1120 8th Ave,Brooklyn,NY,11215
497817,3477785964,Time Warner of Staten Island,20 Hooker Pl,Staten Island,NY,10302
497809,4144359547,Time Warner of West Allis,1511 S 108th St,West Allis,WI,53219
497807,9157773105,Time Warner of El Paso,1700 N Zaragoza Rd #121,El Paso,TX,79936
497801,5855632594,TV Internet combos at Time Warner,15 Garnet Crest Way,El Paso,TX,79902
497799,6468440795,Triple Plays Deals at Time Warner,60 Columbus Cir #17,New York,NY,10023
497789,9155194119,Time Warner of El Paso,7010 Airport Rd,El Paso,TX,79906
497787,8458322008,Time Warner of Newburgh,1279 New York 300,Newburgh,NY,12550
497785,9209666043,Time Warner of Oshkosh,1825 Witzel Ave,Oshkosh,WI,54902
497775,8456946582,Time Warner of Poughkeepsie,585 Main St,Poughkeepsie,NY,12601
497773,9206445836,Affordable Cable Service at Time Warner,2580 W Mason St,Green Bay,WI,54303
497771,8452432109,Affordable Cable Service at Time Warner,2 Industrial Dr.,Middletown,NY,10940
497765,8452432018,Triple Plays Deals at Time Warner,19 John St,Middletown,NY,10940
497761,9568844339,TV Internet combos at Time Warner,112 E 1st Ave,Zapata,TX,78076
497753,3472208312,Time Warner,Annadale,Staten Island,NY,
497751,8053645138,TV Internet combos at Time Warner,2525 Knoll Dr,Ventura,CA,93003
497749,8309003008,Triple Plays Deals at Time Warner,690 Ford St,Eagle Pass,TX,78852
497743,8304765504,Affordable Cable Service at Time Warner,3199 US Highway 57,Eagle Pass,TX,78852
497745,9164148728,No Cancellation Fee at Time Warner,9762 Mission Gorge Rd,Santee,CA,92071
497739,7609273354,No Cancellation Fee at Time Warner,8949 Ware Ct,San Diego,CA,92121
497737,8304606046,High speed Internet at Time Warner,330 E Main St,Eagle Pass,TX,78852
497735,4025139042,Triple Plays Deals atTime Warner,Lincoln St,Lincoln,NE,68508
497727,7609072021,High speed Internet at Time Warner,1881 W Main St,Barstow,CA,92311
497725,9565870117,Time Warner Cable,3543 West Highway 83,Rio Grande City,TX,78582
497723,4024130975,Affordable Cable Service at Time Warner,5400 S 16th St,Lincoln,NE,68512
497721,9515319159,Triple Plays Deals at Time Warner,1212 W Acacia Ave,Hemet,CA,92543
497711,9198671728,No Cancellation Fee at Time Warner,303 Brooks St,Wake Forest,NC,27587
497709,7608925003,Affordable Cable Service at Time Warner,7500 Kickapoo Trail,Yucca Valley,CA,92284
497705,9198671725,No Cancellation Fee at Time Warner,E 7th St,Goldsboro,NC,27534
497703,9034874217,High speed Internet at Time Warner,4501 Stonewall St,Greenville,TX,75401
497701,6085727951,Triple Plays Deals at Time Warner,2800 Big Oaks Dr,Tobaccoville,NC,27050
497697,9034874029,Time Warner of Lancaster,1427 N Dallas Ave,Lancaster,TX,75134
497695,3368376729,Time Warner of Clemmons,2650 Lewisville Clemmons Rd,Clemmons,NC,27012
497691,9195142451,Triple Plays Deals at Time Warner,11771 U.S. 70,Clayton,NC,27520
497689,9099628868,TV Internet combos at Time Warner,4200 Chino Hills Pkwy #170,Chino Hills,CA,91709
497687,9034433361,Time Warner of Greenville,4520 Stonewall St,Greenville,TX,75401
497685,9195142443,Triple Plays Deals at Time Warner,5959 Triangle Town Blvd,Raleigh,NC,27616
497683,7148808324,High speed Internet at Time Warner,2380 Santa Fe Ave,Huntington Park,CA,90255
497681,9565291525,No Cancellation Fee at Time Warner,921 W Dove Ave,McAllen,TX,78504
497679,9802219525,Affordable Cable Service at Time Warner,7910 Crescent Exec Dr # 15,Charlotte,NC,28217
497677,6266233227,TV Internet combos at Time Warner,1395 S Grand Ave,Glendora,CA,91740
497673,9802212913,High speed Internet at Time Warner,Yorkmount,Charlotte,NC,28217
497669,9562908857,Affordable Cable Service at Time Warner,Farm to Market Road 1847,Los Fresnos,TX,78566
497667,8285282631,TV Internet combos at Time Warner,8730,Charlotte,NC,28217
497663,9562330153,High speed Internet atTime Warner,2309 W Lincoln Ave,Harlingen,TX,78552
497661,9802211558,No Cancellation Fee at Time Warner,Yorkmount,Charlotte,NC,28217
497655,7049677910,No Cancellation Fee at Time Warner,7910 Crescent Executive Dr,Charlotte,NC,28217
497653,8185822259,High speed Internet at Time Warner,5643 Lankershim Blvd,North Hollywood,CA,91601
497651,8303918091,Triple Plays Deals at Time Warner,160 Interstate 35 Business,New Braunfels,TX,78130
497649,7048978926,TV Internet combos at Time Warner,14219 Reese Blvd,Huntersville,NC,28078
497645,2547396787,Time Warner of Waco,Brazos,Waco,TX,
497641,8183194287,Time Warner cable company,3417 W Victory Blvd,Burbank,CA,91505
497637,8052594681,Affordable Cable Service at Time Warner,118 N 8th St,Santa Paula,CA,93060
497635,2546553007,No Cancellation Fee at Time Warner,2100 South W S Young Drive,Killeen,TX,76543
497621,7042516005,No Cancellation Fee at Time Warner,1490 Walkup Ave,Monroe,NC,28110
497623,8062033001,High speed Internet at Time Warner,2041 E Main St #700,Alice,TX,78332
497617,3615416774,Affordable Cable Service at Time Warner,100 E Pearl St,Goliad,TX,77963
497611,8303023048,Triple Plays Deals at Time Warner,301 N. Saint Joseph St. #500,Gonzales,TX,78629
497609,9192467929,TV Internet combos at Time Warner,708 E Club Blvd,Durham,NC,27704-450
497603,9192290854,Time Warner,6910 Fayetteville Rd,Durham,NC,27713
497601,6616656193,Time Warner of Santa Clarita,26500 Carl Boyer Drive,Santa Clarita,CA,91350
497599,5128875046,Time Warner,629 S Rock St,Georgetown,TX,78626
497595,6265668204,Triple Plays Deals at Time Warner,15255 Salt Lake Ave,City of Industry,CA,91745
497597,3362986384,TV Internet combos at Time Warner,721 N Regional Rd,Greensboro,NC,27409
497591,7152549658,No Cancellation Fee at Time Warner,3900 Hall Ave,Marinette,WI,54143
497589,9513895445,Affordable Cable Service at Time Warner,4077 W Stetson Ave,Hemet,CA,92545
497583,9096531513,Time Warner of Claremont,212 S Indian Hill Blvd,Claremont,CA,91711
497575,5125964671,Time Warner of Austin,815 Brazos St #441,Austin,TX,78701
497569,5124123165,Affordable Cable Service at Time Warner,857 Heritage Springs Trail,Round Rock,TX,78664
497567,2078081363,Time Warner cable company,42 Industrial Park Rd,Saco,ME,4072
497565,5305121376,Time Warner of Colton,397 N La Cadena Dr,Colton,CA,92324
497557,2078081342,Affordable Cable Service at Time Warner,37 Alfred A Plourde Pkwy,Lewiston,ME,4240
497555,7608925001,No Cancellation Fee at Time Warner,44-425 Town Center Way,Palm Desert,CA,92260
497553,5123796163,High speed Internet at Time Warner,730 W Stassney Ln #100,Austin,TX,78745
497551,2076086915,Triple Plays Deals at Time Warner,118 Johnson Rd,Portland,ME,4101
497547,8302993360,TV Internet combos at Time Warner,2306 E Main St,Uvalde,TX,78801
497545,7174892564,Triple Plays Deals at Time Warner,1 Meating Pl,Elizabethtown,PA,17022
497541,8302823013,High speed Internet at Time Warner,711 N Llano St,Fredericksburg,TX,78624
497537,7605426114,Affordable Cable Service at Time Warner,313 N 8th St,El Centro,CA,92243
497527,5182823502,High speed Internet at Time Warner,1021 Highbridge Rd,Schenectady,NY,12303
497517,3183024298,Time Warner of West Monroe,405 Kiroli Rd,West Monroe,LA,71291
497515,3232838519,Time Warner of Los Angeles,"100 N La Cienega Blvd,Suite B-231",Los Angeles,CA,90048
497513,3614002435,Time Warner of Corpus Christi,4444 Kostoryz Rd,Corpus Christi,TX,78415
497511,4095157015,Affordable Cable Service at Time Warner,602 N Memorial Fwy,Nederland,TX,77627
497499,7405626033,TV Internet combos at Time Warner,111 N High St,Waverly,OH,45690
497501,4322573013,TV Internet combos atTime Warner,2117 E 42nd St,Odessa,TX,79762
497497,5622685237,Triple Plays Deals at Time Warner,13553 Telegraph Rd,Whittier,CA,90605
497495,9032210388,High speed Internet at Time Warner,418 Old Elkhart Rd,Palestine,TX,75801
497489,8437816795,TV Internet combos at Time Warner,207 N Ron McNair Blvd,Lake City,SC,29560
497487,2706326366,Triple Plays Deals atTime Warner,1387 N Main St,Beaver Dam,KY,42320
497483,8437816783,No Cancellation Fee at Time Warner,210 John St,Lake City,SC,29560
497481,6068799617,Affordable Cable Service at Time Warner,Kentucky 8,Vanceburg,KY,41179
497479,7142488368,No Cancellation Fee at Time Warner,16434 Beach Blvd,Westminster,CA,92683
497477,8433218693,TV Internet combos at Time Warner,139 N Academy St,Kingstree,SC,29556
497475,6066588019,Triple Plays Deals at Time Warner,225 Russell Rd,Ashland,KY,41101
497471,8433001685,TV Internet combos at Time Warner,1253 N Fraser St,Georgetown,SC,29440
497469,6066209776,Triple Plays Deals at Time Warner,4932 Hammond Ave,South Shore,KY,41175
497465,8432142993,No Cancellation Fee at Time Warner,1340 N Fraser St,Georgetown,SC,29440
497461,8037610643,High speed Internet at Time Warner,5450 Strom Thurmond Blvd #112,Columbia,SC,29207
497459,6065470521,No Cancellation Fee at Time Warner,105 W 3rd St,Corbin,KY,40701
497457,2145846598,Affordable Cable Service at Time Warner,799 N Jupiter Rd,Garland,TX,75042
497455,8034702826,Affordable Cable Service atTime Warner,1030 Harden St,Columbia,SC,29205
497453,6065369672,No Cancellation Fee at Time Warner,201 Chester Ave,Middlesboro,KY,40965
497451,9032006058,High speed Internet at Time Warner,5901 Colleyville Blvd,Colleyville,TX,76034
497447,9377162804,TV Internet combos at ime Warner,110 Chestnut St,Aberdeen,OH,45101
497445,9402027061,Affordable Cable Service at Time Warner,3145 Airport Dr,Wichita Falls,TX,76305
497443,8594291276,TV Internet combos at Time Warner,223 Indian Mound Dr,Mt Sterling,KY,40353
497439,9377162788,Triple Plays Deals at Time Warner,29 High St,Owingsville,KY,40360
497437,9725447751,High speed Internet at Time Warner,1776 N Greenville Ave,Richardson,TX,75081
497433,8594124193,Affordable Cable Service at Time Warner,218 E Maple St,Nicholasville,KY,40356
497427,5027928960,Triple Plays Deals at Time Warner,100 N Hamilton St,Georgetown,KY,40324
497425,5595542927,TV Internet combos at Time Warner,575 E Locust Ave,Fresno,CA,93720
497423,7405626029,TV Internet combos at Time Warner,111 N 11th St,Newark,OH,43055
497417,6147790473,No Cancellation Fee at Time Warner,4182 Buckeye Pkwy,Grove City,OH,43123
497419,3348187977,High speed Internet at Time Warner,104 S Woodburn Dr,Dothan,AL,36305
497415,8592790236,Affordable Cable Service at Time Warner,2548 Palumbo Dr,Lexington,KY,40509
497413,3345157974,TV Internet combos at Time Warner,98 Old Town Square,Daleville,AL,36322
497411,6147067488,Triple Plays Deals at Time Warner,4939 Jackpot Rd,Grove City,OH,43123
497407,3342095804,No Cancellation Fee at Time Warner,199 Fowler Ln,Fort Rucker,AL,36362
497403,6063944679,Time Warner of Somerset,5026 S HWY 27,Somerset,KY,42503
497397,9377162394,Triple Plays Deals at Time Warner,14500 Industrial Pkwy,Marysville,OH,43040
497399,8592790223,High speed Internet at Time Warner,220 Hightower Rd,Danville,KY,40422
497395,2702451782,Time Warner,1805 Campbellsville Rd,Lebanon,KY,40033
497393,3309359003,Home Security System at Time Warner,212 E Main St,Alliance,OH,44601
497391,6063944610,Home Security System at Time Warner,218 Park Ave,Pineville,KY,40977
497389,3309153062,TV Internet combos at Time Warner,530 S Main St,Akron,OH,44311
497387,8168929937,Time Warner Cable,188 NW Oldham Pkwy,Lee's Summit,MO,64081
497383,8168920136,No Cancellation Fee at Time Warner,1601 Olive St,Kansas City,MO,64127
497381,3306816462,Affordable Cable Service at Time Warner,530 S Main St #1751,Akron,OH,44311
497377,9377162386,High speed Internet at Time Warner,34 W Main St,Fairborn,OH,45324
497375,9374821848,Triple Plays Deals at Time Warner,632 Wagner Ave,Greenville,OH,45331
497371,2702451778,Home Security System at Time Warner,418 freddrick st,Owensboro,KY,42301
497369,9374041931,TV Internet combos at Time Warner,2834 Miamisburg Centerville Rd,Dayton,OH,45459
497339,3302990484,Triple Plays Deals at Time Warner,8385 Bavaria Dr E,Macedonia,OH,44056
497331,4403055562,Home Security System at Time Warner,1801 Elyria Ave,Lorain,OH,44052
497329,5026323958,TV Internet combos at Time Warner,409 Washington St,Shelbyville,KY,40065
497323,7402058083,No Cancellation Fee at Time Warner,640 Walnut St,Coshocton,OH,43812
80627,2058209974,Boligee Time Warner,,Boligee,AL,35443
80611,2107180644,Watch TV online With Time Warner,12001 Wetmore Rd,San Antonio,TX,78247
80591,3157015811,Reliable Wireless Connection Time Warner,703 E Genesee St,Chittenango,NY,13037
80587,3157014932,Time Warner Cable,6005 Fair Lakes Rd,E. Syracuse,NY,13057
80563,9802858579,Charlotte Time Warner,333 E Trade St,Charlotte,NC,28202
80559,9802383027,Get The Best Cable TV AtTime Warner,1300 Andrew Jackson Hwy,Monroe,NC,28110
80555,3368376808,High Speed Internet Time Warner,200 Centreport Dr #200,Greensboro,NC,27409
80561,9802383029,Get The Best Cable TV At Time Warner,7628 Council Pl #100,Matthews,NC,28105
80539,6066584261,Manchester Time Warner,2840 State Highway 421,Manchester,KY,40962
667401,9203939361,ADT Fort Atkinson,140 Edward St,Fort Atkinson,WI,53538
667397,5412165267,ADT The Dalles,1217 W 6th St,The Dalles,OR,97058
667399,2242254655,ADT Fox Lake,28 E Grand Ave,Fox Lake,IL,60020
667395,8452413026,ADT Suffern,177 Lafayette Ave,Suffern,NY,10901
667391,3049453629,ADT Bluefield,245 Bland St,Bluefield,WV,24701
667393,9088016254,ADT New Providence,67 Chanlon Rd,New Providence,NJ,7974
667389,8622142482,ADT Woodland Park,257 Lackawanna Ave,Woodland Park,NJ,7424
667385,3212255794,ADT Inc.,2 N Atlantic Ave,Cocoa Beach,FL,32931
667387,8303023054,ADT Inc.,188 E Main St,Fredericksburg,TX,78624
667383,2623426109,ADT Inc.,241 Taft St,Cedarburg,WI,53012
667379,2166733907,ADT Beachwood,23287 Chagrin Blvd,Beachwood,OH,44122
667381,4025131794,ADT South Sioux City,2400 U.S. 20 Business,South Sioux City,NE,68776
667377,6037094166,ADT Somersworth,2 Constitutional Way,Somersworth,NH,3878
667373,5022577534,ADT Mt Washington,182 N Bardstown Rd,Mt Washington,KY,40047
667375,7163913501,ADT Lancaster,5384 Broadway,Lancaster,NY,14086
667371,9545074725,ADT Pompano Beach,1644 NE 36th St,Pompano Beach,FL,33064
667369,9563175591,ADT Hidalgo,134 E Coma Ave,Hidalgo,TX,78557
667365,4155244942,ADT San Anselmo,601 Marin County Bicycle Route 20,San Anselmo,CA,94960
667367,3155143511,Ogdensburg ADT,701 New York 68,Ogdensburg,NY,13669
667363,9203939299,ADT Little Chute,202 W Main St,Little Chute,WI,54140
667359,8312639220,ADT Scotts Valley,596 Mt Hermon Rd,Scotts Valley,CA,95066
667361,2344666925,ADT East Liverpool,201 E 5th St,East Liverpool,OH,43920
667357,4693400978,ADT Seagoville,100 U.S. 175 Frontage Rd,Seagoville,TX,75159
667353,8164923886,ADT Company,540 Leavenworth Ave,Excelsior Springs,MO,64024
667355,8704124547,ADT Inc.,301 S 7th St,Arkadelphia,AR,71923
667351,8622130836,ADT Company,249 Warburton Ave,Hawthorne,NJ,7506
667349,6128442528,ADT Company,7511 Long Lake Rd,Mounds View,MN,55112
667345,8282783720,Hendersonville ADT,111 3rd Ave E,Hendersonville,NC,28792
667343,6153235978,ADT Portland,212 Ronnie Mc Dowell Pkwy,Portland,TN,37148
667341,9034833008,Kilgore ADT,219 E Main St,Kilgore,TX,75662
667339,5853783506,ADT Canandaigua,4338 Eastern Blvd,Canandaigua,NY,14424
667335,5712295453,ADT Company,239 W Broad St,Falls Church,VA,22046
667337,3202817178,ADT Sauk Rapids,202 2nd St N,Sauk Rapids,MN,56379
667333,4176584951,ADT Company,201 Jefferson Ave,West Plains,MO,65775
667329,6183910498,ADT Inc.,557 Shiloh O'Fallon Township Rd,Shiloh,IL,62269
667331,6165224019,ADT East Grand Rapids,2237 Wealthy St SE,East Grand Rapids,MI,49506
667327,7174969348,ADT Elizabethtown,2 W Park St,Elizabethtown,PA,17022
667323,2622268863,ADT Home Security,372 N Moore Rd,Port Washington,WI,53074
667325,9203939196,ADT Waupun,501 E Main St,Waupun,WI,53963
667321,9712030002,ADT Home Security,1900 McLoughlin Blvd,Oregon City,OR,97045
667317,7046664037,ADT Home Security,200 S Piedmont Ave,Kings Mountain,NC,28086
667319,2014942769,ADT Home Security,1 Universal Pl,Moonachie,NJ,7074
667315,7162062314,ADT Home Security,301 Lynx St,Dunkirk,NY,14048
667311,7083157712,ADT Home Security,7413 Lake St,River Forest,IL,60305
